time_value,geo_value,log_viral_load,region,geo_res,b,sd,eta,viral_activity_level,viral_activity_level_cat,viral_activity_level_num
2023-03-12,York River,27.981677987541715,Eastern,sewershed,,,,,,
2023-03-19,York River,24.814271497903,Eastern,sewershed,,,,,,
2023-03-26,York River,27.36965635179414,Eastern,sewershed,,,,,,
2023-04-02,York River,,Eastern,sewershed,,,,,,
2023-04-09,York River,26.53140832692685,Eastern,sewershed,,,,,,
2023-04-16,York River,25.270806910097864,Eastern,sewershed,,,,,,
2023-04-23,York River,27.038623838468745,Eastern,sewershed,24.996885662780947,1.346162291964426,1.5167102717669592,4.5572085307452115,high,3.0
2023-04-30,York River,,Eastern,sewershed,25.042539204000434,1.232506654227666,,,,
2023-05-07,York River,22.72879169567608,Eastern,sewershed,25.042539204000434,1.232506654227666,-1.8772697902992124,0.1530072779685401,minimal,0.0
2023-05-14,York River,24.13110776132724,Eastern,sewershed,23.980079577012233,1.8162509294875349,0.0831538097864151,1.0867089421648053,minimal,0.0
2023-05-21,York River,25.79843965218024,Eastern,sewershed,23.71041294163189,1.8018370100541277,1.1588321801013641,3.1862101829352962,moderate,2.0
2023-05-28,York River,24.96171074314227,Eastern,sewershed,23.850644548197007,1.6856040753762376,0.6591501593855993,1.9331487677795791,low,1.0
2023-06-04,York River,23.340661669780488,Eastern,sewershed,23.990876154762123,1.6081733760483536,-0.4043186478931517,0.6674314117678284,minimal,0.0
2023-06-11,York River,26.19132597808154,Eastern,sewershed,23.340661669780488,1.6786147234643864,1.6982242967687946,5.4642359105622935,high,3.0
2023-06-18,York River,26.130437608406528,Eastern,sewershed,23.419706278935163,1.614680479650597,1.6788035550277687,5.359140217470535,high,3.0
2023-06-25,York River,25.293844578164883,Eastern,sewershed,23.498750888089837,1.5553882601109372,1.1541129222275417,3.171209060366043,moderate,2.0
2023-07-02,York River,25.68611046720632,Eastern,sewershed,23.577795497244512,1.4960694675652093,1.4092360118765084,4.092827337842987,moderate,2.0
2023-07-09,York River,25.10027992979675,Eastern,sewershed,23.656840106399187,1.4421312132061548,1.0009074140961816,2.720749555163254,low,1.0
2023-07-16,York River,26.668686445552986,Eastern,sewershed,23.735884715553865,1.397785493429665,2.0981772552261044,8.151298626433677,very high,4.0
2023-07-23,York River,25.766690953865652,Eastern,sewershed,23.81492932470854,1.3816270849379897,1.412654435074795,4.106842294640188,moderate,2.0
2023-07-30,York River,26.260600103964947,Eastern,sewershed,23.893973933863215,1.3410186196519576,1.7647973976050804,5.8403889614196975,high,3.0
2023-08-06,York River,25.215267324828865,Eastern,sewershed,23.97301854301789,1.3120115030196187,0.9468276603916327,2.5775199073534196,low,1.0
2023-08-13,York River,26.41024119328623,Eastern,sewershed,24.052063152172565,1.2804626552268112,1.841660927390307,6.307005043765374,high,3.0
2023-08-20,York River,27.18473401330013,Eastern,sewershed,24.13110776132724,1.260077117833397,2.4233645772596515,11.283760602548492,very high,4.0
2023-08-27,York River,25.559547743897888,Eastern,sewershed,24.199424134984817,1.272391161319231,1.0689508464542286,2.912322423189219,low,1.0
2023-09-03,York River,26.302995662932634,Eastern,sewershed,24.26774050864239,1.2435960729046445,1.6365885986890711,5.137613123173182,high,3.0
2023-09-10,York River,26.71971792556543,Eastern,sewershed,24.336056882299967,1.2221775526111192,1.950339407046786,7.031073571571975,high,3.0
2023-09-17,York River,26.863150389172667,Eastern,sewershed,24.336056882299967,1.2221775526111192,2.0676975300959297,7.906597441213277,high,3.0
2023-09-24,York River,26.69707544881567,Eastern,sewershed,24.336056882299967,1.2221775526111192,1.9318130671533846,6.902012716791924,high,3.0
2023-10-01,York River,26.72468071490756,Eastern,sewershed,24.336056882299967,1.2221775526111192,1.9544000194606923,7.059682080924451,high,3.0
2023-10-08,York River,24.21064091484962,Eastern,sewershed,24.336056882299967,1.2221775526111192,-0.10261681470290707,0.902472721512416,minimal,0.0
2023-10-15,York River,25.377226187103933,Eastern,sewershed,24.336056882299967,1.2221775526111192,0.8518969298524267,2.344089209972248,low,1.0
2023-10-22,York River,26.44357761355382,Eastern,sewershed,24.336056882299967,1.2221775526111192,1.724398166822197,5.609144244558958,high,3.0
2023-10-29,York River,25.233025838129844,Eastern,sewershed,24.336056882299967,1.2221775526111192,0.7339105139949175,2.0832111263234268,low,1.0
2023-11-05,York River,24.93242607359709,Eastern,sewershed,24.336056882299967,1.2221775526111192,0.4879562630020568,1.6289836015620587,low,1.0
2023-11-12,York River,26.2487187760782,Eastern,sewershed,24.336056882299967,1.2221775526111192,1.564962381850271,4.7824950238974235,high,3.0
2023-11-19,York River,25.377226187103933,Eastern,sewershed,24.336056882299967,1.2221775526111192,0.8518969298524267,2.344089209972248,low,1.0
2023-11-26,York River,26.739422996644763,Eastern,sewershed,24.336056882299967,1.2221775526111192,1.9664623271881632,7.145353799195499,high,3.0
2023-12-03,York River,27.197156533298685,Eastern,sewershed,24.336056882299967,1.2221775526111192,2.3409852724639935,10.391469949768688,very high,4.0
2023-12-10,York River,26.589733893879707,Eastern,sewershed,24.336056882299967,1.2221775526111192,1.843984948639316,6.321679703009734,high,3.0
2023-12-17,York River,27.73538113125279,Eastern,sewershed,24.336056882299967,1.2221775526111192,2.78136694761767,16.141069871740207,very high,4.0
2023-12-24,York River,,Eastern,sewershed,24.336056882299967,1.2221775526111192,,,,
2023-12-31,York River,27.770783058303707,Eastern,sewershed,24.336056882299967,1.2221775526111192,2.8103332193146766,16.615453886596896,very high,4.0
2024-01-07,York River,28.11344726517284,Eastern,sewershed,25.146274887809597,0.8442807088452141,3.5144382031678396,33.59704790596868,very high,4.0
2024-01-14,York River,28.05628885133289,Eastern,sewershed,25.146274887809597,0.8442807088452141,3.446737480835655,31.397789138570037,very high,4.0
2024-01-21,York River,27.93112570837889,Eastern,sewershed,25.146274887809597,0.8442807088452141,3.2984892244883124,27.07170873566498,very high,4.0
2024-01-28,York River,27.544373309202875,Eastern,sewershed,25.146274887809597,0.8442807088452141,2.840404140790256,17.122684114101304,very high,4.0
