time_value,geo_value,log_viral_load,region,geo_res,b,sd,eta,viral_activity_level,viral_activity_level_cat,viral_activity_level_num
2021-09-12,Coeburn Norton Wise,26.276225421868027,Southwest,sewershed,,,,,,
2021-09-19,Coeburn Norton Wise,26.12142853846416,Southwest,sewershed,,,,,,
2021-09-26,Coeburn Norton Wise,26.84136303498776,Southwest,sewershed,,,,,,
2021-10-03,Coeburn Norton Wise,25.753703758338848,Southwest,sewershed,,,,,,
2021-10-10,Coeburn Norton Wise,25.00270588284519,Southwest,sewershed,,,,,,
2021-10-17,Coeburn Norton Wise,25.08253548449768,Southwest,sewershed,,,,,,
2021-10-24,Coeburn Norton Wise,26.07037336766388,Southwest,sewershed,25.042620683671437,0.7147367842601652,1.4379456978085785,4.212034132235505,moderate,2.0
2021-10-31,Coeburn Norton Wise,26.807765250021586,Southwest,sewershed,25.050603643836684,0.6579347932676476,2.670723032381248,14.450413533456745,very high,4.0
2021-11-07,Coeburn Norton Wise,26.43699864245578,Southwest,sewershed,25.058586604001935,0.6921118694807785,1.991602946338615,7.32726957379403,high,3.0
2021-11-14,Coeburn Norton Wise,26.957676562664783,Southwest,sewershed,25.06656956416718,0.6640002734751449,2.84805153558177,17.254130008126864,very high,4.0
2021-11-21,Coeburn Norton Wise,26.21632728028696,Southwest,sewershed,25.074552524332432,0.6895268441656123,1.6558815158765519,5.237694999045645,high,3.0
2021-11-28,Coeburn Norton Wise,27.011124397108198,Southwest,sewershed,25.08253548449768,0.6546011605152645,2.9462045424613112,19.033575333569036,very high,4.0
2021-12-05,Coeburn Norton Wise,26.58119899142987,Southwest,sewershed,25.149652311881795,0.6726282834179245,2.1282879635595253,8.400472578059116,very high,4.0
2021-12-12,Coeburn Norton Wise,25.11771499161885,Southwest,sewershed,25.216769139265914,0.6519587757280201,-0.15193314567543453,0.8590457097421093,minimal,0.0
2021-12-19,Coeburn Norton Wise,26.882361225438345,Southwest,sewershed,25.09308933663403,0.6948431077894309,2.5750732341530913,13.13227885459516,very high,4.0
