time_value,geo_value,log_viral_load,region,geo_res,b,sd,eta,viral_activity_level,viral_activity_level_cat,viral_activity_level_num
2021-09-12,North River,28.02306320370457,Northwest,sewershed,,,,,,
2021-09-19,North River,26.668686445552986,Northwest,sewershed,,,,,,
2021-09-26,North River,27.320411538833064,Northwest,sewershed,,,,,,
2021-10-03,North River,26.996142843492574,Northwest,sewershed,,,,,,
2021-10-10,North River,26.463058749125643,Northwest,sewershed,,,,,,
2021-10-17,North River,26.586897012544508,Northwest,sewershed,,,,,,
2021-10-24,North River,26.306762145728108,Northwest,sewershed,26.524977880835074,0.5860886804159336,-0.37232545585439997,0.6891299246549993,minimal,0.0
2021-10-31,North River,26.634062480986938,Northwest,sewershed,26.40054010776663,0.5973614956065364,0.3909230423082389,1.4783447390365532,minimal,0.0
2021-11-07,North River,25.847229816349667,Northwest,sewershed,26.416169768106382,0.5615444770282633,-1.013169882406446,0.36306627616841625,minimal,0.0
2021-11-14,North River,24.95009958221459,Northwest,sewershed,26.21485567985242,0.6271024534867585,-2.016825305985722,0.13307727479518786,minimal,0.0
2021-11-21,North River,26.479008050533324,Northwest,sewershed,25.75751679293616,0.8230371625339932,0.876620510519616,2.4027658481067733,low,1.0
2021-11-28,North River,27.660579918170093,Northwest,sewershed,25.847229816349667,0.7813909369254417,2.320669483262065,10.182489030618951,very high,4.0
2021-12-05,North River,27.631021115928547,Northwest,sewershed,25.89318304928751,0.8087579441020569,2.1487740297506597,8.574340065086686,very high,4.0
2021-12-12,North River,28.787902312720632,Northwest,sewershed,25.939136282225356,0.8197025540090668,3.4753655659144944,32.30963768021452,very high,4.0
2021-12-19,North River,28.202000662514283,Northwest,sewershed,25.9850895151632,0.9596794701406272,2.3100537380738464,10.07496604973628,very high,4.0
2021-12-26,North River,28.441951332144875,Northwest,sewershed,26.031042748101044,0.9855319061488917,2.446301909660951,11.54557110896048,very high,4.0
2022-01-02,North River,28.28334630196824,Northwest,sewershed,26.076995981038888,1.0207113693184335,2.161581018150718,8.68485772747001,very high,4.0
2022-01-09,North River,29.598133472634466,Northwest,sewershed,26.12294921397673,1.0317075652187122,3.36838109539405,29.03148978111404,very high,4.0
2022-01-16,North River,29.60092677054008,Northwest,sewershed,26.168902446914576,1.1571820411917761,2.965846514599276,19.41112809187089,very high,4.0
2022-01-23,North River,28.502314481871966,Northwest,sewershed,26.21485567985242,1.2451341246337757,1.8371183929220027,6.278420228868817,high,3.0
2022-01-30,North River,27.610818408611028,Northwest,sewershed,26.260808912790264,1.2370152425944136,1.091344269121022,2.978274985905909,low,1.0
2022-02-06,North River,25.785860869973376,Northwest,sewershed,26.306762145728108,1.2062091518141396,-0.431849878581418,0.6493068442335324,minimal,0.0
2022-02-13,North River,27.412865106125377,Northwest,sewershed,25.89318304928751,1.2298699643941908,1.2356444996902012,3.440595268866532,moderate,2.0
2022-02-20,North River,24.05903541328611,Northwest,sewershed,25.939136282225356,1.2016117723550777,-1.5646491755439234,0.20916137923032765,minimal,0.0
2022-02-27,North River,25.46819796530966,Northwest,sewershed,25.804271553886263,1.3569329726810737,-0.24767147334667372,0.7806163544352327,minimal,0.0
2022-03-06,North River,25.62110563689732,Northwest,sewershed,25.595263127175148,1.3750141535021527,0.01879435906630513,1.01897208469978,minimal,0.0
2022-03-13,North River,24.80080328085213,Northwest,sewershed,25.54465180110349,1.3811752739713044,-0.5385620017020492,0.5835868461727585,minimal,0.0
2022-03-20,North River,25.910651642787165,Northwest,sewershed,25.54465180110349,1.3811752739713044,0.2649915970703067,1.3034200231855362,minimal,0.0
2022-03-27,North River,24.298416525732005,Northwest,sewershed,25.54465180110349,1.3811752739713044,-0.9023005978004339,0.40563538158688445,minimal,0.0
2022-04-03,North River,25.039419727469586,Northwest,sewershed,25.54465180110349,1.3811752739713044,-0.365798666653804,0.6936424405058713,minimal,0.0
2022-04-10,North River,25.943621662024736,Northwest,sewershed,25.54465180110349,1.3811752739713044,0.28886258568333867,1.3349082804154397,minimal,0.0
2022-04-17,North River,26.485317219726586,Northwest,sewershed,25.54465180110349,1.3811752739713044,0.681061583095382,1.9759742800963276,low,1.0
2022-04-24,North River,25.133636944629437,Northwest,sewershed,25.54465180110349,1.3811752739713044,-0.29758341625408613,0.7426106348396644,minimal,0.0
2022-05-01,North River,26.016570661670904,Northwest,sewershed,25.54465180110349,1.3811752739713044,0.34167919847746864,1.4073087582984072,minimal,0.0
2022-05-08,North River,25.08763753638157,Northwest,sewershed,25.54465180110349,1.3811752739713044,-0.33088795704245644,0.7182856433800401,minimal,0.0
2022-05-15,North River,27.351307213125946,Northwest,sewershed,25.54465180110349,1.3811752739713044,1.3080565849023373,3.6989780725854158,moderate,2.0
2022-05-22,North River,26.834733176449088,Northwest,sewershed,25.54465180110349,1.3811752739713044,0.9340460980279611,2.5447848243217264,low,1.0
2022-05-29,North River,27.0547676868401,Northwest,sewershed,25.54465180110349,1.3811752739713044,1.0933557197230745,2.9842716679123558,low,1.0
2022-06-05,North River,27.13999811945873,Northwest,sewershed,25.54465180110349,1.3811752739713044,1.1550643487615646,3.1742276685752753,moderate,2.0
2022-06-12,North River,26.812310712393256,Northwest,sewershed,25.54465180110349,1.3811752739713044,0.9178117616056467,2.503805467709821,low,1.0
2022-06-19,North River,26.33273763213137,Northwest,sewershed,25.54465180110349,1.3811752739713044,0.5705907467934093,1.7693119581315135,low,1.0
2022-06-26,North River,26.06560008891122,Northwest,sewershed,25.54465180110349,1.3811752739713044,0.37717753685949174,1.4581631641011992,minimal,0.0
2022-07-03,North River,,Northwest,sewershed,24.920111504160857,1.4593582520456965,,,,
2022-07-10,North River,24.482137662880383,Northwest,sewershed,24.920111504160857,1.4593582520456965,-0.3001139991955587,0.7407337728140909,minimal,0.0
2022-07-17,North River,27.608775506981228,Northwest,sewershed,24.920111504160857,1.4593582520456965,1.8423605026740077,6.311418812309848,high,3.0
2022-07-24,North River,26.04627581608482,Northwest,sewershed,24.920111504160857,1.4593582520456965,0.7716846157174423,2.163407696316524,low,1.0
2022-07-31,North River,27.41534957945304,Northwest,sewershed,24.920111504160857,1.4593582520456965,1.7098187314831104,5.527959341807596,high,3.0
2022-08-07,North River,26.32538465782611,Northwest,sewershed,24.920111504160857,1.4593582520456965,0.96293912183343,2.619383859098072,low,1.0
2022-08-14,North River,25.89941556952024,Northwest,sewershed,24.920111504160857,1.4593582520456965,0.6710511719700188,1.956292640188054,low,1.0
2022-08-21,North River,28.07570693718999,Northwest,sewershed,24.920111504160857,1.4593582520456965,2.1623171888093204,8.691253618848044,very high,4.0
2022-08-28,North River,27.8216414755372,Northwest,sewershed,24.920111504160857,1.4593582520456965,1.9882232257288708,7.302547250607505,high,3.0
2022-09-04,North River,27.68929002405252,Northwest,sewershed,24.920111504160857,1.4593582520456965,1.8975316828543576,6.669411884851441,high,3.0
2022-09-11,North River,27.870038016399047,Northwest,sewershed,24.920111504160857,1.4593582520456965,2.021386118249612,7.548781188552685,high,3.0
2022-09-18,North River,27.08491719543099,Northwest,sewershed,24.920111504160857,1.4593582520456965,1.4833956557518038,4.407887967260171,moderate,2.0
2022-09-25,North River,26.21332074860272,Northwest,sewershed,24.920111504160857,1.4593582520456965,0.8861492663840898,2.425770646763946,low,1.0
2022-10-02,North River,26.981219598257955,Northwest,sewershed,24.920111504160857,1.4593582520456965,1.412338670924621,4.105545705792034,moderate,2.0
2022-10-09,North River,26.620834639235905,Northwest,sewershed,24.920111504160857,1.4593582520456965,1.1653911112579873,3.207177000968476,moderate,2.0
2022-10-16,North River,27.42916030150265,Northwest,sewershed,24.920111504160857,1.4593582520456965,1.7192822898864377,5.580521829690835,high,3.0
2022-10-23,North River,27.082324599796856,Northwest,sewershed,24.920111504160857,1.4593582520456965,1.4816191244370978,4.400064167924578,moderate,2.0
2022-10-30,North River,26.98116457762516,Northwest,sewershed,24.920111504160857,1.4593582520456965,1.4123009689876802,4.105390921684575,moderate,2.0
2022-11-06,North River,25.5982183592474,Northwest,sewershed,24.920111504160857,1.4593582520456965,0.46466099337567596,1.5914745770022203,low,1.0
2022-11-13,North River,26.67537109169869,Northwest,sewershed,24.920111504160857,1.4593582520456965,1.2027612720025036,3.3292973376185313,moderate,2.0
2022-11-20,North River,27.59642967115893,Northwest,sewershed,24.920111504160857,1.4593582520456965,1.8339007322201168,6.258250869307965,high,3.0
2022-11-27,North River,27.40374175677221,Northwest,sewershed,24.920111504160857,1.4593582520456965,1.7018646717691517,5.484164029271906,high,3.0
