time_value,geo_value,log_viral_load,region,geo_res,b,sd,eta,viral_activity_level,viral_activity_level_cat,viral_activity_level_num
2021-09-12,Aquia,27.938505815676507,Northern,sewershed,,,,,,
2021-09-19,Aquia,27.995664229516457,Northern,sewershed,,,,,,
2021-09-26,Aquia,27.325853729135748,Northern,sewershed,,,,,,
2021-10-03,Aquia,27.319046350907723,Northern,sewershed,,,,,,
2021-10-10,Aquia,26.74913181077173,Northern,sewershed,,,,,,
2021-10-17,Aquia,27.243886964505105,Northern,sewershed,,,,,,
2021-10-24,Aquia,28.39648895806812,Northern,sewershed,26.99650938763842,0.46902461881682916,2.98487438455004,19.784016902090237,very high,4.0
2021-10-31,Aquia,27.660579918170093,Northern,sewershed,27.045984903011753,0.5631406638303731,1.0913703353936197,2.9783526194453667,low,1.0
2021-11-07,Aquia,28.38243720461247,Northern,sewershed,27.09546041838509,0.5224170301420487,2.463504656189022,11.745904847081219,very high,4.0
2021-11-14,Aquia,27.64097144678172,Northern,sewershed,27.14493593375843,0.5573073995002924,0.8900572887926105,2.435269160923578,low,1.0
2021-11-21,Aquia,28.01628351671919,Northern,sewershed,27.194411449131767,0.5255037372878534,1.5639699763680852,4.777751203903003,high,3.0
2021-11-28,Aquia,28.196334924978608,Northern,sewershed,27.243886964505105,0.5096474920291757,1.8688367457304746,6.480753248949803,high,3.0
2021-12-05,Aquia,28.405748283480914,Northern,sewershed,27.251402903145365,0.5068448884348146,2.2775121278233224,9.752387509702643,very high,4.0
2021-12-12,Aquia,28.43302270140057,Northern,sewershed,27.25891884178563,0.5193308864598114,2.2608011389782803,9.590769629176322,very high,4.0
2021-12-19,Aquia,29.48262058551262,Northern,sewershed,27.26643478042589,0.5277173747011306,4.199569525907412,66.65763048094925,very high,4.0
2021-12-26,Aquia,30.28426308053576,Northern,sewershed,27.273950719066153,0.6628361633829746,4.541563251627087,93.83737695359123,very high,4.0
2022-01-02,Aquia,,Northern,sewershed,27.281466657706414,0.8670902568852916,,,,
2022-01-09,Aquia,30.47009957943716,Northern,sewershed,27.281466657706414,0.8670902568852916,3.6773944770003046,39.54322893888933,very high,4.0
2022-01-16,Aquia,28.928484263341826,Northern,sewershed,27.288982596346674,1.0185988200245597,1.609565645241589,5.000638704828355,high,3.0
2022-01-23,Aquia,25.68611046720632,Northern,sewershed,27.296498534986938,1.001735983467244,-1.6075973054363955,0.20036846039090436,minimal,0.0
2022-01-30,Aquia,28.55130386907224,Northern,sewershed,27.14493593375843,1.1398520649340547,1.2338161929769142,3.4343105523840913,moderate,2.0
2022-02-06,Aquia,28.15574964486353,Northern,sewershed,27.194411449131767,1.113358289159271,0.8634580665472003,2.371346806550234,low,1.0
2022-02-13,Aquia,27.547639506989498,Northern,sewershed,27.243886964505105,1.0851674313004447,0.27991306569197466,1.3230147919624544,minimal,0.0
2022-02-20,Aquia,26.823584788966475,Northern,sewershed,27.251402903145365,1.0669115490611933,-0.40098742445457664,0.6696584823056458,minimal,0.0
2022-02-27,Aquia,24.85843239368877,Northern,sewershed,26.9076452240742,1.077268671224863,-1.9022300426275844,0.14923544645882728,minimal,0.0
2022-03-06,Aquia,25.367656736087785,Northern,sewershed,26.771467704230155,1.2410016060762636,-1.1311919027896093,0.3226484615473834,minimal,0.0
2022-03-13,Aquia,26.224524047491137,Northern,sewershed,26.111319004632485,1.3190951899018153,0.08582022262326545,1.0896104233924404,minimal,0.0
2022-03-20,Aquia,24.59654801405813,Northern,sewershed,26.111319004632485,1.3190951899018153,-1.14834092502991,0.3171625295349001,minimal,0.0
2022-03-27,Aquia,25.559547743897888,Northern,sewershed,26.111319004632485,1.3190951899018153,-0.4182952564444324,0.6581678714281037,minimal,0.0
2022-04-03,Aquia,27.546551959302096,Northern,sewershed,26.111319004632485,1.3190951899018153,1.0880435056217899,2.9684606109177842,low,1.0
2022-04-10,Aquia,26.816835606991543,Northern,sewershed,26.111319004632485,1.3190951899018153,0.5348488932110896,1.7071902547254183,low,1.0
2022-04-17,Aquia,27.464966531598463,Northern,sewershed,26.111319004632485,1.3190951899018153,1.0261939679021461,2.7904251504618576,low,1.0
2022-04-24,Aquia,26.89913310705217,Northern,sewershed,26.111319004632485,1.3190951899018153,0.5972382497113979,1.8170935057662065,low,1.0
2022-05-01,Aquia,27.660579918170093,Northern,sewershed,26.111319004632485,1.3190951899018153,1.174487577089054,3.2364840702633315,moderate,2.0
2022-05-08,Aquia,28.31411796063499,Northern,sewershed,26.111319004632485,1.3190951899018153,1.6699317629734278,5.311805323013256,high,3.0
2022-05-15,Aquia,28.43302270140057,Northern,sewershed,26.111319004632485,1.3190951899018153,1.760072900380221,5.812861138744025,high,3.0
2022-05-22,Aquia,28.57492701483568,Northern,sewershed,26.111319004632485,1.3190951899018153,1.8676499081060027,6.473066209695055,high,3.0
2022-05-29,Aquia,28.441951332144875,Northern,sewershed,26.111319004632485,1.3190951899018153,1.766841654305378,5.852340427456603,high,3.0
2022-06-05,Aquia,28.531182465872817,Northern,sewershed,26.111319004632485,1.3190951899018153,1.8344873666171515,6.261923251600741,high,3.0
2022-06-12,Aquia,28.43302270140057,Northern,sewershed,26.111319004632485,1.3190951899018153,1.760072900380221,5.812861138744025,high,3.0
2022-06-19,Aquia,28.319155754664948,Northern,sewershed,26.111319004632485,1.3190951899018153,1.6737508914703874,5.332130577767591,high,3.0
2022-06-26,Aquia,28.049731450786734,Northern,sewershed,26.111319004632485,1.3190951899018153,1.469501565158866,4.3470678709024995,moderate,2.0
2022-07-03,Aquia,28.848896825423477,Northern,sewershed,25.444413139211825,1.425546273470542,2.3881958443364435,10.893822052048183,very high,4.0
2022-07-10,Aquia,27.8216414755372,Northern,sewershed,25.444413139211825,1.425546273470542,1.6675911407196404,5.29938693231676,high,3.0
2022-07-17,Aquia,28.368185181905268,Northern,sewershed,25.444413139211825,1.425546273470542,2.050983610356904,7.7755454531994115,high,3.0
2022-07-24,Aquia,28.94205299254789,Northern,sewershed,25.444413139211825,1.425546273470542,2.453543542168532,11.629483356145336,very high,4.0
2022-07-31,Aquia,27.78802486473821,Northern,sewershed,25.444413139211825,1.425546273470542,1.644009576638142,5.1758810539858,high,3.0
2022-08-07,Aquia,28.10725529492492,Northern,sewershed,25.444413139211825,1.425546273470542,1.8679450855217148,6.4749771946764945,high,3.0
2022-08-14,Aquia,28.729633404596655,Northern,sewershed,25.444413139211825,1.425546273470542,2.3045342873275145,10.019510952476267,very high,4.0
2022-08-21,Aquia,28.63165299623645,Northern,sewershed,25.444413139211825,1.425546273470542,2.2358024543567985,9.353984987338782,very high,4.0
2022-08-28,Aquia,27.901048253141607,Northern,sewershed,25.444413139211825,1.425546273470542,1.723293841559431,5.60295334388037,high,3.0
2022-09-04,Aquia,28.309054658678445,Northern,sewershed,25.444413139211825,1.425546273470542,2.0095044073824067,7.459619498728024,high,3.0
2022-09-11,Aquia,28.149814909343718,Northern,sewershed,25.444413139211825,1.425546273470542,1.8978000367153975,6.6712018874479195,high,3.0
2022-09-18,Aquia,26.894966434357325,Northern,sewershed,25.444413139211825,1.425546273470542,1.017542062394143,2.766386794475202,low,1.0
2022-09-25,Aquia,27.151371109631008,Northern,sewershed,25.444413139211825,1.425546273470542,1.1974062169609787,3.311516418517579,moderate,2.0
2022-10-02,Aquia,27.838035285312877,Northern,sewershed,25.444413139211825,1.425546273470542,1.679091160102222,5.360681755058177,high,3.0
2022-10-09,Aquia,26.975169720112294,Northern,sewershed,25.444413139211825,1.425546273470542,1.0738035021296006,2.9264892667311053,low,1.0
2022-10-16,Aquia,27.670241829081828,Northern,sewershed,25.444413139211825,1.425546273470542,1.561386488318717,4.765423871379465,high,3.0
