time_value,geo_value,log_viral_load,region,geo_res,b,sd,eta,viral_activity_level,viral_activity_level_cat,viral_activity_level_num
2021-09-12,Upper Occoquan,28.42401363145821,Northern,sewershed,,,,,,
2021-09-19,Upper Occoquan,28.22985761701725,Northern,sewershed,,,,,,
2021-09-26,Upper Occoquan,28.01628351671919,Northern,sewershed,,,,,,
2021-10-03,Upper Occoquan,28.348860909078866,Northern,sewershed,,,,,,
2021-10-10,Upper Occoquan,28.38243720461247,Northern,sewershed,,,,,,
2021-10-17,Upper Occoquan,27.86213283689193,Northern,sewershed,,,,,,
2021-10-24,Upper Occoquan,28.368185181905268,Northern,sewershed,27.93920817680556,0.22527698381277433,1.9042202973395008,6.714170529585663,high,3.0
2021-10-31,Upper Occoquan,28.781593143527367,Northern,sewershed,27.954623244788287,0.2141007339451907,3.862527154861515,47.585455359089806,very high,4.0
2021-11-07,Upper Occoquan,28.184906229154983,Northern,sewershed,27.970038312771013,0.2772992611025551,0.7748593181591773,2.170286785765815,low,1.0
2021-11-14,Upper Occoquan,26.35805544011566,Northern,sewershed,27.98545338075374,0.2622935331492245,-6.204491285388334,0.0020203363220000258,minimal,0.0
2021-11-21,Upper Occoquan,28.33411862734166,Northern,sewershed,27.711725097214305,0.658704222591895,0.9448755735591552,2.5724932724919145,low,1.0
2021-11-28,Upper Occoquan,29.466797470573376,Northern,sewershed,27.86213283689193,0.6290251478109408,2.551034150646933,12.8203551080776,very high,4.0
2021-12-05,Upper Occoquan,29.09889546404086,Northern,sewershed,27.877547904874657,0.7151652938741265,1.7077835986000311,5.516720649969422,high,3.0
2021-12-12,Upper Occoquan,29.02478749188714,Northern,sewershed,27.892962972857383,0.7259102401550236,1.5591797117892239,4.75491924077616,high,3.0
2021-12-19,Upper Occoquan,,Northern,sewershed,27.90837804084011,0.7240747176741994,,,,
2021-12-26,Upper Occoquan,,Northern,sewershed,27.90837804084011,0.7240747176741994,,,,
2022-01-02,Upper Occoquan,32.23619130191664,Northern,sewershed,27.90837804084011,0.7240747176741994,5.977025789517831,394.26599255310003,very high,4.0
2022-01-09,Upper Occoquan,31.640170832087417,Northern,sewershed,27.923793108822835,1.2224457609599415,3.0401166595287203,20.907682173176262,very high,4.0
2022-01-16,Upper Occoquan,30.908165848920724,Northern,sewershed,27.93920817680556,1.4033710664860846,2.115589912758546,8.294477341185136,very high,4.0
2022-01-23,Upper Occoquan,28.235337082781875,Northern,sewershed,27.954623244788287,1.4520521202371457,0.19332215013586587,1.2132735868195188,minimal,0.0
2022-01-30,Upper Occoquan,29.83157348335744,Northern,sewershed,27.970038312771013,1.417950987764955,1.3128346371976318,3.7166942740190976,moderate,2.0
2022-02-06,Upper Occoquan,28.93393386810939,Northern,sewershed,27.98545338075374,1.3950647422692104,0.679882774338381,1.9736463566691735,low,1.0
2022-02-13,Upper Occoquan,28.05628885133289,Northern,sewershed,28.000868448736465,1.357856318178865,0.04081462954103589,1.0416589948415649,minimal,0.0
2022-02-20,Upper Occoquan,28.854796547550663,Northern,sewershed,28.01628351671919,1.3372406120633034,0.6270472368751071,1.872074617197558,low,1.0
2022-02-27,Upper Occoquan,26.869595094615303,Northern,sewershed,28.02028405018056,1.3050367377962024,-0.8817291668803212,0.41406630255511834,minimal,0.0
2022-03-06,Upper Occoquan,27.173736259090585,Northern,sewershed,27.892962972857383,1.3428198780805203,-0.5356092246674875,0.5853125946311329,minimal,0.0
2022-03-13,Upper Occoquan,27.79653555440612,Northern,sewershed,27.38025523243099,1.3547106536881588,0.3072835670420241,1.3597264870270505,minimal,0.0
2022-03-20,Upper Occoquan,28.07570693718999,Northern,sewershed,27.38025523243099,1.3547106536881588,0.5133581129414281,1.6708928310581408,low,1.0
2022-03-27,Upper Occoquan,28.19063690386397,Northern,sewershed,27.38025523243099,1.3547106536881588,0.598195392666871,1.8188335566205538,low,1.0
2022-04-03,Upper Occoquan,27.93112570837889,Northern,sewershed,27.38025523243099,1.3547106536881588,0.40663330907465095,1.501753325368529,low,1.0
2022-04-10,Upper Occoquan,29.468391096408656,Northern,sewershed,27.38025523243099,1.3547106536881588,1.5413888259406383,4.671073075660549,high,3.0
2022-04-17,Upper Occoquan,29.08497412552225,Northern,sewershed,27.38025523243099,1.3547106536881588,1.2583638347053783,3.519658031347946,moderate,2.0
2022-04-24,Upper Occoquan,29.54204400598342,Northern,sewershed,27.38025523243099,1.3547106536881588,1.5957568264979876,4.932060373947651,high,3.0
2022-05-01,Upper Occoquan,30.064634471329,Northern,sewershed,27.38025523243099,1.3547106536881588,1.9815148213309384,7.253722760829041,high,3.0
2022-05-08,Upper Occoquan,29.8653273681693,Northern,sewershed,27.38025523243099,1.3547106536881588,1.8343932920087225,6.261334191331075,high,3.0
2022-05-15,Upper Occoquan,30.16471792988598,Northern,sewershed,27.38025523243099,1.3547106536881588,2.0553929282790944,7.80990600274443,high,3.0
2022-05-22,Upper Occoquan,29.05171690376577,Northern,sewershed,27.38025523243099,1.3547106536881588,1.2338145173541486,3.4343047977799666,moderate,2.0
2022-05-29,Upper Occoquan,29.20999982087794,Northern,sewershed,27.38025523243099,1.3547106536881588,1.3506534280700646,3.8599469044954113,moderate,2.0
2022-06-05,Upper Occoquan,31.14256655475957,Northern,sewershed,27.38025523243099,1.3547106536881588,2.7772065659082252,16.074056357434685,very high,4.0
2022-06-12,Upper Occoquan,30.36538862534813,Northern,sewershed,27.38025523243099,1.3547106536881588,2.2035210137236363,9.05684670551159,very high,4.0
2022-06-19,Upper Occoquan,29.42610837524928,Northern,sewershed,27.38025523243099,1.3547106536881588,1.510177200753916,4.527533005497894,high,3.0
2022-06-26,Upper Occoquan,29.55672855766634,Northern,sewershed,27.38025523243099,1.3547106536881588,1.6065964487028774,4.985812847029681,high,3.0
2022-07-03,Upper Occoquan,29.79434414158909,Northern,sewershed,27.863830631392503,1.3226766581985023,1.4595506000884326,4.304024865265224,moderate,2.0
2022-07-10,Upper Occoquan,29.1891657339751,Northern,sewershed,27.863830631392503,1.3226766581985023,1.0020098974058513,2.7237507902394107,low,1.0
2022-07-17,Upper Occoquan,30.27007844554381,Northern,sewershed,27.863830631392503,1.3226766581985023,1.8192260362624364,6.167083503306075,high,3.0
2022-07-24,Upper Occoquan,29.444215865876668,Northern,sewershed,27.863830631392503,1.3226766581985023,1.1948386816144954,3.30302488887867,moderate,2.0
2022-07-31,Upper Occoquan,29.853480164443308,Northern,sewershed,27.863830631392503,1.3226766581985023,1.5042599570485549,4.500821596218397,high,3.0
2022-08-07,Upper Occoquan,29.436025811906624,Northern,sewershed,27.863830631392503,1.3226766581985023,1.1886466512953104,3.2826356491626494,moderate,2.0
2022-08-14,Upper Occoquan,29.395751912768684,Northern,sewershed,27.863830631392503,1.3226766581985023,1.1581978648225881,3.184189761994549,moderate,2.0
2022-08-21,Upper Occoquan,29.281600971693823,Northern,sewershed,27.863830631392503,1.3226766581985023,1.07189488187713,2.920909037011698,low,1.0
2022-08-28,Upper Occoquan,28.692277618052888,Northern,sewershed,27.863830631392503,1.3226766581985023,0.6263412766266983,1.8707534733281577,low,1.0
2022-09-04,Upper Occoquan,29.49819722444136,Northern,sewershed,27.863830631392503,1.3226766581985023,1.2356508923918552,3.440617263635901,moderate,2.0
2022-09-11,Upper Occoquan,29.721649846998947,Northern,sewershed,27.863830631392503,1.3226766581985023,1.404590611084655,4.073858607276541,moderate,2.0
2022-09-18,Upper Occoquan,27.92369072989137,Northern,sewershed,27.863830631392503,1.3226766581985023,0.04525678904804778,1.0462965028979068,minimal,0.0
2022-09-25,Upper Occoquan,29.300612951182394,Northern,sewershed,27.863830631392503,1.3226766581985023,1.0862687497236112,2.9631969901426496,low,1.0
2022-10-02,Upper Occoquan,28.73296119468933,Northern,sewershed,27.863830631392503,1.3226766581985023,0.6570997967716401,1.9291891725091308,low,1.0
2022-10-09,Upper Occoquan,28.137838718297,Northern,sewershed,27.863830631392503,1.3226766581985023,0.20716180723843694,1.2301816079663317,minimal,0.0
2022-10-16,Upper Occoquan,29.105784125036045,Northern,sewershed,27.863830631392503,1.3226766581985023,0.9389698426636595,2.557345592581,low,1.0
2022-10-23,Upper Occoquan,28.86066166700306,Northern,sewershed,27.863830631392503,1.3226766581985023,0.7536468035719714,2.1247343941411847,low,1.0
2022-10-30,Upper Occoquan,28.784752703817738,Northern,sewershed,27.863830631392503,1.3226766581985023,0.696256387921398,2.006228091920194,low,1.0
