geo_value,time_value,geo_res,hosp_fac_BOW_7d_avg
Northwest,2021-03-06,region,12.31708427581084
Northwest,2021-03-13,region,13.193132513510866
Northwest,2021-03-20,region,12.271784757962385
Northwest,2021-03-27,region,10.515113340019283
Northwest,2021-04-03,region,11.08605060177706
Northwest,2021-04-10,region,16.416219846588767
Northwest,2021-04-17,region,17.1583801518582
Northwest,2021-04-24,region,14.170159915883264
Northwest,2021-05-01,region,13.072647495270331
Northwest,2021-05-08,region,13.610893424134732
Northwest,2021-05-15,region,10.720805249039229
Northwest,2021-05-22,region,8.375431692312867
Northwest,2021-05-29,region,10.612731663576016
Northwest,2021-06-05,region,7.274881077080399
Northwest,2021-06-12,region,6.859218986918965
Northwest,2021-06-19,region,5.416843513745456
Northwest,2021-06-26,region,5.5783241775776125
Northwest,2021-07-03,region,3.357831327061278
Northwest,2021-07-10,region,4.152929805734325
Northwest,2021-07-17,region,4.3994095920711205
Northwest,2021-07-24,region,5.5978592005064645
Northwest,2021-07-31,region,6.7342124010245605
Northwest,2021-08-07,region,7.257924025852115
Northwest,2021-08-14,region,15.26281861151194
Northwest,2021-08-21,region,19.384423176811246
Northwest,2021-08-28,region,23.65070161440461
Northwest,2021-09-04,region,30.645391836832644
Northwest,2021-09-11,region,31.76534630984736
Northwest,2021-09-18,region,38.0267443069184
Northwest,2021-09-25,region,38.7246852817206
Northwest,2021-10-02,region,31.262451052395893
Northwest,2021-10-09,region,30.508307098968352
Northwest,2021-10-16,region,25.490989758770077
Northwest,2021-10-23,region,20.650110257050745
Northwest,2021-10-30,region,17.92472646034269
Northwest,2021-11-06,region,13.853455468339297
Northwest,2021-11-13,region,15.023734395767052
Northwest,2021-11-20,region,13.682823688018816
Northwest,2021-11-27,region,13.094550619702463
Northwest,2021-12-04,region,19.035463150465823
Northwest,2021-12-11,region,26.33675033608468
Northwest,2021-12-18,region,25.635148573862622
Northwest,2021-12-25,region,28.927932024782447
Northwest,2022-01-01,region,39.43222670703099
Northwest,2022-01-08,region,55.91790378107337
Northwest,2022-01-15,region,63.34122163753646
Northwest,2022-01-22,region,67.642374679251
Northwest,2022-01-29,region,58.24901398439199
Northwest,2022-02-05,region,40.49899665415765
Northwest,2022-02-12,region,33.43989721074159
Northwest,2022-02-19,region,29.0568363949546
Northwest,2022-02-26,region,21.409165264948584
Northwest,2022-03-05,region,13.114737909034192
Northwest,2022-03-12,region,6.811574393472433
Northwest,2022-03-19,region,8.348029650717072
Northwest,2022-03-26,region,5.472644024078928
Northwest,2022-04-02,region,6.2913453372547625
Northwest,2022-04-09,region,4.344478161586919
Northwest,2022-04-16,region,2.607275282690475
Northwest,2022-04-23,region,4.1107996561168765
Northwest,2022-04-30,region,5.91153816769824
Northwest,2022-05-07,region,4.392287503453726
Northwest,2022-05-14,region,8.738405901279787
Northwest,2022-05-21,region,12.137882569281304
Northwest,2022-05-28,region,9.966237334363123
Northwest,2022-06-04,region,11.383570890816136
Northwest,2022-06-11,region,11.20958834823584
Northwest,2022-06-18,region,10.615042262870434
Northwest,2022-06-25,region,12.010005587697076
Northwest,2022-07-02,region,12.346483610792305
Northwest,2022-07-09,region,16.38256400915683
Northwest,2022-07-16,region,14.817311470885633
Northwest,2022-07-23,region,14.05052319064416
Northwest,2022-07-30,region,14.490076436847826
Northwest,2022-08-06,region,15.55948505486
Northwest,2022-08-13,region,21.14735267428252
Northwest,2022-08-20,region,19.378157317466567
Northwest,2022-08-27,region,16.2892622723054
Northwest,2022-09-03,region,17.50983508814019
Northwest,2022-09-10,region,16.85870980964046
Northwest,2022-09-17,region,14.133898051832244
Northwest,2022-09-24,region,12.683273522286193
Northwest,2022-10-01,region,9.84708250485335
Northwest,2022-10-08,region,10.046366371528643
Northwest,2022-10-15,region,6.8023355447144285
Northwest,2022-10-22,region,6.705600103123182
Northwest,2022-10-29,region,7.458191109139669
Northwest,2022-11-05,region,9.992543891321093
Northwest,2022-11-12,region,8.506992625114313
Northwest,2022-11-19,region,8.175999086392899
Northwest,2022-11-26,region,6.6736452774664174
Northwest,2022-12-03,region,10.575774014825653
Northwest,2022-12-10,region,9.348424127854242
Northwest,2022-12-17,region,14.148949368655936
Northwest,2022-12-24,region,11.617485037474736
Northwest,2022-12-31,region,16.912763625215618
Northwest,2023-01-07,region,16.844482176929418
Northwest,2023-01-14,region,12.898035824481644
Northwest,2023-01-21,region,11.352164772417916
Northwest,2023-01-28,region,12.31195167054032
Northwest,2023-02-04,region,9.367719442025551
Northwest,2023-02-11,region,8.194007232804594
Northwest,2023-02-18,region,6.872503916992768
Northwest,2023-02-25,region,6.562162701098724
Northwest,2023-03-04,region,7.026666658207122
Northwest,2023-03-11,region,4.590935848555775
Northwest,2023-03-18,region,3.7672776450983294
Northwest,2023-03-25,region,4.479496672524143
Northwest,2023-04-01,region,3.587350554217203
Northwest,2023-04-08,region,2.871899057966784
Northwest,2023-04-15,region,2.0705951058853937
Northwest,2023-04-22,region,1.4562895896529813
Northwest,2023-04-29,region,1.4883627519679947
Northwest,2023-05-06,region,0.4070617109072808
Northwest,2023-05-13,region,1.0314699290757094
Northwest,2023-05-20,region,0.1793163595662095
Northwest,2023-05-27,region,0.0980583577936244
Northwest,2023-06-03,region,1.374448520862329
Northwest,2023-06-10,region,0.0851042606914363
Northwest,2023-06-17,region,0.4474544569628333
Northwest,2023-06-24,region,0.2096305740831442
Northwest,2023-07-01,region,0.2302476574792017
Northwest,2023-07-08,region,0.2126136687740941
Northwest,2023-07-15,region,0.1552145573622672
Northwest,2023-07-22,region,0.7163233432687264
Northwest,2023-07-29,region,0.2343843211670737
Northwest,2023-08-05,region,0.9410665532719112
Northwest,2023-08-12,region,3.554790989529938
Northwest,2023-08-19,region,3.022151101825462
Northwest,2023-08-26,region,4.868595140570212
Northwest,2023-09-02,region,5.3023533815671575
Northwest,2023-09-09,region,6.083733058843824
Northwest,2023-09-16,region,6.4917109038159415
Northwest,2023-09-23,region,6.915612828266897
Northwest,2023-09-30,region,5.626274763396499
Northwest,2023-10-07,region,6.040504296746639
Northwest,2023-10-14,region,6.927350708217237
Northwest,2023-10-21,region,7.81885262924461
Northwest,2023-10-28,region,8.117482470844536
Northwest,2023-11-04,region,5.631279350146366
Northwest,2023-11-11,region,6.788405693642421
Northwest,2023-11-18,region,6.851901069623451
Northwest,2023-11-25,region,7.246846055811456
Northwest,2023-12-02,region,10.24258414871978
Northwest,2023-12-09,region,10.398959334836965
Northwest,2023-12-16,region,12.644473466602816
Northwest,2023-12-23,region,15.028790789799151
Northwest,2023-12-30,region,19.47018069083005
Northwest,2024-01-06,region,16.242650818299513
Northwest,2024-01-13,region,10.72478357437762
Northwest,2024-01-20,region,8.912551074460403
Northwest,2024-01-27,region,6.3903696606652645
Northwest,2024-02-03,region,7.9884433727868975
Southwest,2020-03-07,region,0.0
Southwest,2020-03-14,region,0.0
Southwest,2020-03-21,region,0.0
Southwest,2020-03-28,region,0.0
Southwest,2020-04-04,region,0.0
Southwest,2020-04-11,region,0.0
Southwest,2020-04-18,region,0.0
Southwest,2020-04-25,region,0.0
Southwest,2020-05-02,region,0.0
Southwest,2020-05-09,region,0.0
Southwest,2020-05-16,region,0.0
Southwest,2020-05-23,region,0.0
Southwest,2020-05-30,region,0.0
Southwest,2020-06-06,region,0.0
Southwest,2020-06-13,region,0.0
Southwest,2020-06-20,region,0.0
Southwest,2020-06-27,region,0.0
Southwest,2020-07-04,region,0.0
Southwest,2020-07-11,region,0.0
Southwest,2020-07-18,region,2.9392318941735827
Southwest,2020-07-25,region,7.488072098582977
Southwest,2020-08-01,region,9.36244597046742
Southwest,2020-08-08,region,11.797820090681094
Southwest,2020-08-15,region,11.269160084408204
Southwest,2020-08-22,region,9.85924680879503
Southwest,2020-08-29,region,10.411434166877257
Southwest,2020-09-05,region,15.024045091854289
Southwest,2020-09-12,region,11.539055024840463
Southwest,2020-09-19,region,9.659943097813205
Southwest,2020-09-26,region,10.540068790718347
Southwest,2020-10-03,region,15.388913183862092
Southwest,2020-10-10,region,16.836462191147433
Southwest,2020-10-17,region,23.4401940458285
Southwest,2020-10-24,region,30.88325229768353
Southwest,2020-10-31,region,29.80026879217566
Southwest,2020-11-07,region,32.19132729798331
Southwest,2020-11-14,region,33.18189654920189
Southwest,2020-11-21,region,43.52660396047139
Southwest,2020-11-28,region,47.1989675675301
Southwest,2020-12-05,region,54.392243891838206
Southwest,2020-12-12,region,61.11230137282045
Southwest,2020-12-19,region,69.57152285345603
Southwest,2020-12-26,region,65.35135930102507
Southwest,2021-01-02,region,78.37998869229286
Southwest,2021-01-09,region,80.66371565083159
Southwest,2021-01-16,region,80.32706795364092
Southwest,2021-01-23,region,61.43914628488597
Southwest,2021-01-30,region,54.97818919608076
Southwest,2021-02-06,region,48.84362922316589
Southwest,2021-02-13,region,44.5412078298574
Southwest,2021-02-20,region,34.26292904824236
Southwest,2021-02-27,region,31.28742014470593
Southwest,2021-03-06,region,29.57542631251589
Southwest,2021-03-13,region,25.295815940634853
Southwest,2021-03-20,region,27.809331506248952
Southwest,2021-03-27,region,20.27163323163076
Southwest,2021-04-03,region,22.38372892446343
Southwest,2021-04-10,region,20.63839469519295
Southwest,2021-04-17,region,20.43602020931805
Southwest,2021-04-24,region,23.630611706986446
Southwest,2021-05-01,region,16.65267811418715
Southwest,2021-05-08,region,17.772587791163694
Southwest,2021-05-15,region,12.993809427091325
Southwest,2021-05-22,region,11.622283892076368
Southwest,2021-05-29,region,11.176999970568644
Southwest,2021-06-05,region,8.417182940298005
Southwest,2021-06-12,region,6.28431246932846
Southwest,2021-06-19,region,4.5936872998126415
Southwest,2021-06-26,region,4.705336504715243
Southwest,2021-07-03,region,5.298686961837643
Southwest,2021-07-10,region,4.947340794687412
Southwest,2021-07-17,region,5.849098054866262
Southwest,2021-07-24,region,11.826758551122987
Southwest,2021-07-31,region,15.80272965433064
Southwest,2021-08-07,region,22.30720584521591
Southwest,2021-08-14,region,36.521484854210655
Southwest,2021-08-21,region,39.57160277282448
Southwest,2021-08-28,region,51.00063575010522
Southwest,2021-09-04,region,60.722720047421895
Southwest,2021-09-11,region,64.60847047406583
Southwest,2021-09-18,region,63.9400477467606
Southwest,2021-09-25,region,61.5193929547344
Southwest,2021-10-02,region,52.92593523093571
Southwest,2021-10-09,region,42.67906543173802
Southwest,2021-10-16,region,42.420989604909
Southwest,2021-10-23,region,33.42179113340531
Southwest,2021-10-30,region,29.847844815407505
Southwest,2021-11-06,region,26.64290933336453
Southwest,2021-11-13,region,24.971093153205967
Southwest,2021-11-20,region,26.94151725253077
Southwest,2021-11-27,region,33.639500091553934
Southwest,2021-12-04,region,34.50020619481194
Southwest,2021-12-11,region,43.75718493593297
Southwest,2021-12-18,region,43.07721336347812
Southwest,2021-12-25,region,45.66925179595054
Southwest,2022-01-01,region,61.59709999350599
Southwest,2022-01-08,region,74.32836359934944
Southwest,2022-01-15,region,90.69785528278774
Southwest,2022-01-22,region,84.0883993858164
Southwest,2022-01-29,region,93.25927772155794
Southwest,2022-02-05,region,76.10903131364492
Southwest,2022-02-12,region,65.57125417871465
Southwest,2022-02-19,region,49.6465899936231
Southwest,2022-02-26,region,37.60654424032419
Southwest,2022-03-05,region,26.346823883988925
Southwest,2022-03-12,region,14.675671173135806
Southwest,2022-03-19,region,10.336659365737642
Southwest,2022-03-26,region,7.020642251311723
Southwest,2022-04-02,region,5.656962497621622
Southwest,2022-04-09,region,3.1471706936684343
Southwest,2022-04-16,region,3.483223763739024
Southwest,2022-04-23,region,3.025999561999221
Southwest,2022-04-30,region,4.090767188621278
Southwest,2022-05-07,region,8.314036296812947
Southwest,2022-05-14,region,8.633290474076839
Southwest,2022-05-21,region,14.391591545830543
Southwest,2022-05-28,region,15.120634578263472
Southwest,2022-06-04,region,14.851327934179844
Southwest,2022-06-11,region,16.06468643091355
Southwest,2022-06-18,region,17.84320914074616
Southwest,2022-06-25,region,16.802124027568315
Southwest,2022-07-02,region,18.088016964005583
Southwest,2022-07-09,region,18.31380011864709
Southwest,2022-07-16,region,24.2526732616862
Southwest,2022-07-23,region,25.328984785084163
Southwest,2022-07-30,region,27.017804724276942
Southwest,2022-08-06,region,28.865153368733672
Southwest,2022-08-13,region,30.756518669281373
Southwest,2022-08-20,region,31.17030009550614
Southwest,2022-08-27,region,32.00761404200958
Southwest,2022-09-03,region,24.81412701120863
Southwest,2022-09-10,region,24.981761096084828
Southwest,2022-09-17,region,23.013444494313607
Southwest,2022-09-24,region,20.927045422929595
Southwest,2022-10-01,region,14.232430926230071
Southwest,2022-10-08,region,17.088574554262866
Southwest,2022-10-15,region,14.09522219473098
Southwest,2022-10-22,region,14.327908515997246
Southwest,2022-10-29,region,13.65615315359098
Southwest,2022-11-05,region,13.126022764168264
Southwest,2022-11-12,region,13.755915082829905
Southwest,2022-11-19,region,11.393437061567134
Southwest,2022-11-26,region,11.400040727707689
Southwest,2022-12-03,region,13.022022876724323
Southwest,2022-12-10,region,18.00814461273345
Southwest,2022-12-17,region,20.721587907977987
Southwest,2022-12-24,region,20.63922360059293
Southwest,2022-12-31,region,33.23922259771964
Southwest,2023-01-07,region,34.16960750659425
Southwest,2023-01-14,region,27.621831757214665
Southwest,2023-01-21,region,23.36924862558609
Southwest,2023-01-28,region,19.825232961788853
Southwest,2023-02-04,region,19.16979545809289
Southwest,2023-02-11,region,18.65828041658289
Southwest,2023-02-18,region,15.617786661451367
Southwest,2023-02-25,region,13.560887846859847
Southwest,2023-03-04,region,12.42647555766598
Southwest,2023-03-11,region,11.166594333575471
Southwest,2023-03-18,region,5.224479336184594
Southwest,2023-03-25,region,6.62466485259514
Southwest,2023-04-01,region,5.631690726907863
Southwest,2023-04-08,region,4.274107258967632
Southwest,2023-04-15,region,3.6416597844338505
Southwest,2023-04-22,region,3.0114154123466235
Southwest,2023-04-29,region,0.6439222294905668
Southwest,2023-05-06,region,2.921987707512002
Southwest,2023-05-13,region,2.4210345209020967
Southwest,2023-05-20,region,1.841087797057192
Southwest,2023-05-27,region,1.1839502794428194
Southwest,2023-06-03,region,2.4591547339190827
Southwest,2023-06-10,region,1.4483039741288466
Southwest,2023-06-17,region,1.1044222884008683
Southwest,2023-06-24,region,1.4207423467082958
Southwest,2023-07-01,region,1.1328636676337882
Southwest,2023-07-08,region,0.7231494977548553
Southwest,2023-07-15,region,1.1965890120997458
Southwest,2023-07-22,region,1.831814274372272
Southwest,2023-07-29,region,3.3697633887933534
Southwest,2023-08-05,region,2.1426480674977624
Southwest,2023-08-12,region,2.939154909170304
Southwest,2023-08-19,region,5.1224989666305705
Southwest,2023-08-26,region,4.965194550278401
Southwest,2023-09-02,region,7.007942618313892
Southwest,2023-09-09,region,10.34360039498312
Southwest,2023-09-16,region,11.992890982167037
Southwest,2023-09-23,region,10.997071128293298
Southwest,2023-09-30,region,13.576034091355885
Southwest,2023-10-07,region,11.896598287102885
Southwest,2023-10-14,region,12.579305822620425
Southwest,2023-10-21,region,13.943595726506558
Southwest,2023-10-28,region,17.046347502543846
Southwest,2023-11-04,region,12.321262652872653
Southwest,2023-11-11,region,16.750474997376088
Southwest,2023-11-18,region,17.395269038317288
Southwest,2023-11-25,region,20.049500772139567
Southwest,2023-12-02,region,25.271997967234583
Southwest,2023-12-09,region,22.525534559052865
Southwest,2023-12-16,region,21.123675475789277
Southwest,2023-12-23,region,25.06747938806856
Southwest,2023-12-30,region,30.14246670686065
Southwest,2024-01-06,region,27.266810528021303
Southwest,2024-01-13,region,24.0688115247359
Southwest,2024-01-20,region,15.310440643323428
Southwest,2024-01-27,region,14.605820676883647
Southwest,2024-02-03,region,12.598163319473512
VA,2020-02-22,state,0.0
VA,2020-03-07,state,0.0
VA,2020-03-14,state,0.0
VA,2020-03-21,state,0.0
VA,2020-03-28,state,0.0
VA,2020-04-04,state,0.0
VA,2020-04-11,state,0.0
VA,2020-04-18,state,0.0
VA,2020-04-25,state,0.0
VA,2020-05-02,state,0.0
VA,2020-05-09,state,0.0
VA,2020-05-16,state,0.0
VA,2020-05-23,state,0.0
VA,2020-05-30,state,0.0
VA,2020-06-06,state,0.0
VA,2020-06-13,state,0.0
VA,2020-06-20,state,0.0
VA,2020-06-27,state,0.0
VA,2020-07-04,state,0.0
VA,2020-07-11,state,0.0
VA,2020-07-18,state,40.5337401398301
VA,2020-07-25,state,64.42615530167235
VA,2020-08-01,state,54.46711310021978
VA,2020-08-08,state,47.7215712008536
VA,2020-08-15,state,58.36407529098064
VA,2020-08-22,state,49.25490273361876
VA,2020-08-29,state,55.22542532695339
VA,2020-09-05,state,60.60294690695306
VA,2020-09-12,state,54.66816270577196
VA,2020-09-19,state,51.04268176421119
VA,2020-09-26,state,43.75286074644017
VA,2020-10-03,state,52.3124254746656
VA,2020-10-10,state,63.65566179550522
VA,2020-10-17,state,62.757780875498064
VA,2020-10-24,state,69.65830218671152
VA,2020-10-31,state,71.98983825325668
VA,2020-11-07,state,88.65264842751591
VA,2020-11-14,state,110.05477661639657
VA,2020-11-21,state,127.1535260968428
VA,2020-11-28,state,156.3098407194509
VA,2020-12-05,state,184.08765922166
VA,2020-12-12,state,211.743377270229
VA,2020-12-19,state,233.1838753065102
VA,2020-12-26,state,245.7743651773936
VA,2021-01-02,state,269.91168874125543
VA,2021-01-09,state,301.13345147371604
VA,2021-01-16,state,309.1937442561126
VA,2021-01-23,state,278.4841334682327
VA,2021-01-30,state,251.1034983443457
VA,2021-02-06,state,224.74157604792407
VA,2021-02-13,state,181.6260068957836
VA,2021-02-20,state,158.80094791258745
VA,2021-02-27,state,138.88526009658318
VA,2021-03-06,state,121.34410719619711
VA,2021-03-13,state,112.0902765681842
VA,2021-03-20,state,108.2343575283953
VA,2021-03-27,state,108.49848533358109
VA,2021-04-03,state,110.29772886781625
VA,2021-04-10,state,114.10636426026755
VA,2021-04-17,state,111.13703283049608
VA,2021-04-24,state,110.73106212837511
VA,2021-05-01,state,82.24327239867586
VA,2021-05-08,state,81.91367658334751
VA,2021-05-15,state,62.6462085497931
VA,2021-05-22,state,54.03363528897536
VA,2021-05-29,state,47.33395594153093
VA,2021-06-05,state,33.42991132697443
VA,2021-06-12,state,25.23536866941937
VA,2021-06-19,state,22.117085411390747
VA,2021-06-26,state,18.440937139626588
VA,2021-07-03,state,15.569313439709498
VA,2021-07-10,state,19.15636937970427
VA,2021-07-17,state,27.496932379932
VA,2021-07-24,state,41.72203402480317
VA,2021-07-31,state,55.314641130245285
VA,2021-08-07,state,83.43527590805175
VA,2021-08-14,state,134.12777848681048
VA,2021-08-21,state,155.22131171645938
VA,2021-08-28,state,192.8232143373
VA,2021-09-04,state,215.4766284948064
VA,2021-09-11,state,226.2377072054485
VA,2021-09-18,state,227.32162214553773
VA,2021-09-25,state,218.21448001619984
VA,2021-10-02,state,186.16067884488444
VA,2021-10-09,state,164.42438662799387
VA,2021-10-16,state,148.30026797362382
VA,2021-10-23,state,122.0700131766505
VA,2021-10-30,state,100.07111515554176
VA,2021-11-06,state,85.6826744936073
VA,2021-11-13,state,86.0696314080662
VA,2021-11-20,state,79.45289035431287
VA,2021-11-27,state,94.07194177817505
VA,2021-12-04,state,121.54082897443644
VA,2021-12-11,state,160.28555409970147
VA,2021-12-18,state,160.42031243182043
VA,2021-12-25,state,177.17063427498718
VA,2022-01-01,state,332.7612578600766
VA,2022-01-08,state,473.5851465674818
VA,2022-01-15,state,490.8545492524874
VA,2022-01-22,state,457.8370217254288
VA,2022-01-29,state,396.6926732694303
VA,2022-02-05,state,303.67003737678385
VA,2022-02-12,state,230.01044782545856
VA,2022-02-19,state,167.62271292379796
VA,2022-02-26,state,117.4780700447607
VA,2022-03-05,state,70.73768674553052
VA,2022-03-12,state,47.53024457865739
VA,2022-03-19,state,38.05554778794453
VA,2022-03-26,state,24.27277769547341
VA,2022-04-02,state,23.993791168815388
VA,2022-04-09,state,16.787522663744053
VA,2022-04-16,state,17.061429230859115
VA,2022-04-23,state,27.940435770801287
VA,2022-04-30,state,28.603981546905622
VA,2022-05-07,state,45.122493048486405
VA,2022-05-14,state,57.48225377531732
VA,2022-05-21,state,77.12752120791092
VA,2022-05-28,state,83.32285335164975
VA,2022-06-04,state,88.1314180625738
VA,2022-06-11,state,96.95411893272468
VA,2022-06-18,state,96.80183358910384
VA,2022-06-25,state,89.75530715957113
VA,2022-07-02,state,98.34417076452436
VA,2022-07-09,state,106.09348464084393
VA,2022-07-16,state,118.15197208245792
VA,2022-07-23,state,120.19316050743214
VA,2022-07-30,state,129.9477231662162
VA,2022-08-06,state,130.27763792440334
VA,2022-08-13,state,137.22990924802858
VA,2022-08-20,state,128.32211730384978
VA,2022-08-27,state,121.9206668034766
VA,2022-09-03,state,114.96056234196207
VA,2022-09-10,state,111.08680636298168
VA,2022-09-17,state,100.79701120377872
VA,2022-09-24,state,83.41361474571445
VA,2022-10-01,state,67.12933276257287
VA,2022-10-08,state,81.28627333355514
VA,2022-10-15,state,67.61937302779721
VA,2022-10-22,state,62.46703972213457
VA,2022-10-29,state,67.65435111587017
VA,2022-11-05,state,76.79625165561049
VA,2022-11-12,state,72.46957852675641
VA,2022-11-19,state,65.13083813996866
VA,2022-11-26,state,57.94572278825465
VA,2022-12-03,state,80.06178371460965
VA,2022-12-10,state,94.48595672084822
VA,2022-12-17,state,118.18259134433067
VA,2022-12-24,state,117.79225290406104
VA,2022-12-31,state,174.7288609047889
VA,2023-01-07,state,172.7439324744991
VA,2023-01-14,state,142.26880048037847
VA,2023-01-21,state,122.53787331928106
VA,2023-01-28,state,104.10369128857126
VA,2023-02-04,state,94.8353517469114
VA,2023-02-11,state,90.24753792755716
VA,2023-02-18,state,75.19295251416153
VA,2023-02-25,state,62.748882805957926
VA,2023-03-04,state,55.95917425163578
VA,2023-03-11,state,46.35504979896685
VA,2023-03-18,state,36.982405380857095
VA,2023-03-25,state,27.81784049451776
VA,2023-04-01,state,27.50760921621852
VA,2023-04-08,state,23.34343023879928
VA,2023-04-15,state,18.11006041014189
VA,2023-04-22,state,17.022846938143534
VA,2023-04-29,state,8.021088794553144
VA,2023-05-06,state,9.438340629931195
VA,2023-05-13,state,11.731220244713626
VA,2023-05-20,state,11.068102658119429
VA,2023-05-27,state,6.6795568365850295
VA,2023-06-03,state,9.373930218003164
VA,2023-06-10,state,5.8281434666930085
VA,2023-06-17,state,10.405478705673891
VA,2023-06-24,state,10.11415642365286
VA,2023-07-01,state,10.704515714903929
VA,2023-07-08,state,10.789920621123883
VA,2023-07-15,state,8.068336072426089
VA,2023-07-22,state,11.62537000056554
VA,2023-07-29,state,14.077244925282574
VA,2023-08-05,state,16.41921473521799
VA,2023-08-12,state,28.046972694594988
VA,2023-08-19,state,36.47263180947153
VA,2023-08-26,state,44.043942953639046
VA,2023-09-02,state,45.46944016601975
VA,2023-09-09,state,60.84650954020086
VA,2023-09-16,state,58.24981549138376
VA,2023-09-23,state,62.79043061707928
VA,2023-09-30,state,59.28949610028181
VA,2023-10-07,state,57.085701025197686
VA,2023-10-14,state,52.92810177365854
VA,2023-10-21,state,59.92975366365864
VA,2023-10-28,state,53.70778522275243
VA,2023-11-04,state,44.53801703979017
VA,2023-11-11,state,57.00175550589864
VA,2023-11-18,state,56.73030281333046
VA,2023-11-25,state,62.69687189137543
VA,2023-12-02,state,83.92406209320158
VA,2023-12-09,state,77.92026341729353
VA,2023-12-16,state,86.44106823464517
VA,2023-12-23,state,106.15195742875858
VA,2023-12-30,state,139.58326727174406
VA,2024-01-06,state,140.41264616491156
VA,2024-01-13,state,122.06249064013896
VA,2024-01-20,state,91.9530769141352
VA,2024-01-27,state,81.17077975341687
VA,2024-02-03,state,76.2867323931346
